velocity,angle,range
38.45150969504989,77.462345000896,88.3855251699987
25.779847042203954,24.772084187769206,89.60062125304415
14.349261127056796,21.750343624782214,54.92875889314103
40.95462019008055,65.55580382280988,133.71987612267773
53.28259273381466,44.21977589440334,306.3875883207525
90.40723099383986,49.914533236796785,784.1387083333801
16.438848817472987,37.646397726537714,45.92613704770327
52.29795403661109,87.13703861189546,5.280597191313117
44.27061094395986,31.381905442623847,171.15067013696464
23.563799057941484,78.77277010584376,71.05581465363295
45.77495223675474,38.70378945581507,184.55958218335684
49.886435268552844,49.54761958694168,239.68110870366277
40.09270416441393,63.46590049199507,131.0114691511317
71.08584553355446,73.0447530686989,297.9535182851987
59.97385813103323,20.587693539879858,207.94220426772046
16.145373144614805,54.200108504066264,17.596381053977503
14.342229260523078,67.27998534312856,-17.605109377636648
20.231412740157957,73.54198858738485,16.20585909787976
40.51253825326232,48.238420254748505,156.64458956432833
74.21532101049846,81.05012567413767,162.5275454821363
45.474647342756626,32.655288623449955,183.06806396869564
61.72463986563475,51.210598249576634,359.9390586284091
89.95185390935889,63.77857022734907,640.8917477073892
38.17333801186041,16.839505567778257,78.41939317978456
90.94548269030321,85.2766928617745,157.27073738570311
14.29954112212894,60.34148574902816,48.91339866779231
68.2432368902002,31.418366539827115,391.4160902560709
44.083915365062474,32.71378491140757,183.74634122931633
42.832892614849854,15.89537525012097,96.19355390023807
47.33956273943631,70.80299245865584,130.9120540606749
67.46656498332968,79.7885122096546,201.3288548505164
14.876413837162232,28.992918579831965,3.8904905020803984
44.340538264974136,41.96311437683634,178.29425707369597
62.57639353232142,16.643964199031075,281.79649899425914
74.0724596422518,28.941638873399903,484.09679800610445
71.07765063610321,60.85047020950935,462.4711767993843
85.65234069085174,25.328818407492903,540.70205648919
71.73421879997434,52.010430879037955,538.6076936814305
78.22132809812236,29.635794282240436,558.2097081777965
18.450295390512913,28.827419090009094,73.02176558851785
40.730571996177,63.554580685141374,101.18018110507852
59.32557036945825,50.05685406949167,344.0647410780422
19.203165775970767,22.344474277805237,18.245657227352336
77.18801103901811,57.474570095905555,544.1406201498284
80.20177705452022,60.46204023533058,556.4054903813043
23.434841330296642,34.94837979187848,39.941768685331546
82.42902013946224,28.393318290086725,611.6057430615837
56.2101938672298,28.466963464367165,272.69361972457796
61.79675674245241,23.345546911681588,283.61185498103663
43.68643865696688,81.67078057244264,45.8711403094417
62.43251470364607,43.33183172840016,389.1237307586924
54.260201326513304,22.9386484519007,221.32596690043374
94.90840253590903,68.93661195504448,614.5485704574025
33.38453294314094,49.87177806457977,109.79205302105338
21.37159511083736,39.28955144827523,80.87518213596327
84.043496981483,17.79011172701495,383.9048711446045
38.70072113127492,70.96496599299857,110.7074125025144
62.426941404118644,19.895806229358264,278.3377457608004
76.28460489980871,55.01531867812495,528.0904005794281
41.79332198133133,17.897900970083434,114.17394897123391
18.793933160855808,15.99467608489947,4.610089293529246
30.237860941137306,74.95107356679745,61.422707530475265
55.79570711412638,19.909842137864548,187.0336402097868
82.87830949606902,59.57351125731957,620.8851076626918
84.4797256874243,41.725667315111544,693.8957023508891
87.02434469361968,71.66047283204361,465.32645004676516
32.67854610193746,51.715049186332024,118.96241267669309
51.43176528479099,49.7025180662841,290.9956462250348
87.6948071594321,47.62670536534102,720.0245732249375
22.138716516608184,24.092730589134405,25.27539983349009
21.74511925141759,62.07602828404542,68.42236580069564
14.09197911465144,67.79168421881116,3.3848474805142903
30.731427068605942,68.07594184563965,99.80121145068095
51.48376123281232,81.17440278833466,114.84627616183633
19.315992739111046,17.089316915413338,27.373254355806885
68.52427691627105,83.94646029148262,102.55638567365695
30.416364607652376,51.09295926189677,73.13259293445113
66.65119317610434,35.79452314736187,477.03240938491746
69.83143637996781,16.63608216193905,277.30022539693806
56.312280287414715,49.35086603639592,269.1702578653884
12.278669259498653,50.434195671812674,26.21958019814576
80.7251056507688,65.26267776479276,533.6750376951345
16.677242864955794,22.537340585907522,17.802824652915795
23.274544622911527,79.60252913064251,-16.25952589482377
43.67576623028275,43.460951873718685,166.16753994945753
83.90150587032471,22.139890281360984,531.0038296455094
59.542555957564005,68.31103898201866,241.37675046094824
76.06720599265702,66.1375664850047,462.2378091839805
40.65760648475472,52.49733809907721,190.86044958417847
65.10517437270639,72.47691465776941,217.62252616484733
33.54710182794227,52.312880615677074,71.10069920766662
77.51486688877681,32.02295852983623,515.4009952227839
92.51051151930585,87.2577185377475,98.63275765217466
69.67287062499068,75.51551671111528,238.23303639777603
22.682758843054962,62.35031556670968,47.77515268431699
20.14522467764968,39.00694082406815,54.574281648536655
94.26865828139597,28.03956483688868,795.1423591651867
47.86680461977772,44.283328944507076,266.0466970371096
58.69179313030502,75.81837835141981,218.15441710132254
83.90186540374354,34.97847588093644,675.2485076917865
78.77140895081388,37.33414622183304,597.7108726836465
71.11818877116957,51.67970854115889,497.1676580957644
31.20152349875044,85.1513398307774,45.88250548051475
72.71543483563981,61.31512183473305,432.5542003695126
20.661910739681318,77.95097736064878,-12.683061766999167
36.633407236248395,86.63163936113403,8.012189657761335
23.57784055901308,58.18398136618007,53.448736577037785
39.30606429722279,59.244399400584335,157.83180814694813
39.01610716333341,87.90738414983706,23.732290584990974
88.29886313384262,27.404055597303426,636.9143123203133
35.87592633495564,60.17994940961084,81.32642992760401
41.74644462664603,60.112313831200176,177.5027186950988
12.304064256143876,64.87177377720707,-23.87190699239889
46.72106288532079,55.6090538751941,209.93725461992668
93.37872196873478,70.97438419235144,568.1973066187714
35.23634795428497,43.17661628282177,130.05113586951884
50.15627574192262,51.41776845807969,218.05335966402993
26.619384115624484,77.66832287411506,30.543225425089133
91.01349882980007,68.78360391459927,551.9382989794296
14.47850137410296,62.63190503193117,-6.12247471153092
89.26051499906002,47.61913813020654,824.5896521401601
13.766513886694437,46.86371030204512,71.17936802760548
31.359961356809027,83.38218561648668,82.10253629215133
81.55237228212555,54.261648839667984,666.4215489432861
86.96432542830787,66.35546645885769,593.7064691405827
35.19899432130486,81.54456489552172,73.60739465609036
53.16791864583234,73.52406406717148,150.56208267903895
90.75792352512526,17.561575684987027,439.55218582000754
72.10834177821474,38.94005765793605,521.1664788743055
31.477261989800926,28.471801662797652,66.69734977291407
15.614582214026143,82.15890375042295,23.498522386124673
55.042027358659176,34.82060023033635,292.3461981573626
27.30907884815801,69.87569973251806,77.22108547725637
51.62210019467225,81.26951231866268,78.18220722246076
88.94950877134322,85.19410588876484,121.04421207080476
89.21948767955122,28.168420085127295,653.9799414522395
33.120003203070326,19.58017930613137,29.641292095596967
86.45554437583542,57.53199260336759,688.1615466365213
85.20811560519003,79.89846157603341,292.8379587941654
30.087186993676106,16.45382843977839,45.75519114620345
43.75727265331108,72.29005354525418,124.09218403043268
87.24470289434763,54.14421897328887,742.0079238688484
60.52481642426219,25.270624012474876,299.2470522571348
73.16571006933765,57.574777945848,455.20264914877674
51.71768084509789,30.701351556659304,224.96243940101488
88.68658974005199,70.7569013122903,518.1354761374632
75.89285376272662,87.39982822932089,9.160976010650657
17.61459694885267,70.26557981295325,-2.1686196787248733
56.58384852196963,41.19684827083067,337.0346024584273
21.18732800981056,87.1753704380759,-45.799597665338084
18.70415679094254,29.47506471702172,18.49372923657897
40.89279138253001,67.3235448864398,125.84770020054616
34.28710971134916,17.926376604916886,57.96997828044787
92.64698042403514,50.10831501298863,846.7068704148013
19.947657944020637,77.48486403044126,42.99617833997118
52.30582820791865,66.89398814071029,193.38623850113763
41.894545799933624,16.181843170492503,64.12605158239703
29.81318826199956,56.21000498801467,111.53205471638249
56.84625730502051,21.1621103339128,225.33412783865666
35.63949324827798,16.279822952471463,11.808172403406651
19.05168075774635,39.775623598213,27.249513802156702
72.21620052465798,21.248323140100116,326.4974489339114
48.47332819781947,84.23478027108767,35.70958528533988
27.238887312263486,63.13043230253857,29.125469730459074
23.07835273612256,54.15701299165696,22.03738313362986
32.18248569499006,72.0780624163747,50.085410231903744
86.59866683874682,36.988716379575905,796.1037651896835
50.0176496637053,37.36304666380944,229.86418831779199
72.71680795945736,63.97020046122273,437.567334571316
15.84555044089948,66.79555736577532,24.156417670149946
77.70669706481564,56.64205730508023,575.3454428339069
86.60227923753703,84.64901888463932,134.82499563736613
45.91636551496957,35.9129970361647,199.83308522849708
48.07491109149919,26.65039044229247,178.5865750805284
26.79905920523195,54.89729186811768,73.26884559702808
49.95658590429286,60.71316670008689,197.79399443145866
42.71575426681448,44.885123033681154,139.30667649003834
37.640477986204175,36.802033821884294,75.14160739289022
57.08197947647279,49.1955443533108,333.9046776655076
72.75094348525101,82.47604574895509,114.53268022971471
62.101868244399725,56.41403662276384,368.1227136371714
24.59895310189497,20.905503536594026,40.441162088940715
94.66806612854303,49.21240519813889,897.9449833844695
39.90690091147238,38.332021227672854,127.72764488585864
30.65180485235507,23.7213670424856,62.01518796938868
86.30203659297132,77.3623944372459,311.57524461312124
88.75356148678492,57.31731791769598,698.8542125908572
48.47786745795198,81.41641615095422,87.2064847784385
60.90847507170769,21.75685142579531,297.94558029152853
89.06160227922771,16.71614189525062,464.71464555296376
51.16207962982335,19.642908266673025,183.13539843761586
94.36701658342764,67.5227136839743,651.8168465988459
65.11126858707136,37.81627352088083,413.22140677882174
92.72488579853425,55.995532905631194,815.5128840692761
22.722947303086848,75.38463238241773,59.00824867274105
46.733401310981165,41.2962920206908,222.80633758167917
88.33545882840833,68.7858459869174,527.102105347315
22.865678321385978,26.491867258811716,77.52417647850342
58.92709482181561,80.5721866693794,134.13563532772693
28.093310672707265,37.98042922172119,95.94324477542578
77.79883177969687,44.10307170438708,562.6888356891964
85.38996151209783,16.314409922310155,400.6782234360109
48.46011702016554,56.92288623766433,244.42065990192935
75.61348155599788,21.8956020910188,384.652944772941
17.975005347890306,32.10670288786902,81.67806102361047
43.58115249436413,18.423507214240004,118.4967436945999
94.03017865988747,46.34434049712816,926.2885334739336
61.52347245017986,78.9575752652806,105.03566379692604
64.98923492252638,69.80150449592549,253.33909931766095
28.997080094904387,21.68663237190844,28.26198957903069
49.26567871820149,74.99232591040399,149.99116259867745
86.75598467328405,30.69405984282023,644.9252130149919
57.53491087013224,50.37076363281538,329.92135395159994
47.258187972103656,61.25231787068007,207.91745258212768
22.053846486021882,51.83155501740316,8.301585283404073
37.7769276734802,30.02451673200026,122.98330347439565
32.73931291010426,31.178436002490237,103.0632339575411
58.510337168776715,51.12530421849411,374.7476120797854
23.814705035241065,48.47186999787324,55.938378813751115
69.98254854851541,81.7993413298614,85.9117902862331
78.97272518320916,15.984545492439448,332.7174878516964
47.01153214469787,47.85880257219185,262.6280289840221
25.425918530424372,76.26220683100811,37.80829313434532
16.34263756521501,72.01939047343419,38.36455162670178
70.30669146255708,33.64067178415246,487.44155269884357
74.96521178665516,82.77431813634831,102.78327758730609
16.979468028197935,73.5720588850919,8.656184981220797
85.06100247515556,44.70980509098585,716.0535636543543
27.50916406962053,83.83649621275067,48.869219048361956
63.62479254575398,73.34462237441437,239.94465370115114
19.516383935600437,85.22692887531133,-19.18809460752378
92.4716913637223,67.00641244071602,668.2765949449084
34.55282455777244,64.8486907576249,71.42070641743284
55.22085762471778,37.91391556967035,332.36085270008346
79.69444348640211,30.637775554308348,556.0113872215172
15.467466217897634,31.071752518874536,36.833697009598275
83.74279607145006,65.13610761284247,596.7831612054249
54.93320497112868,15.388528175244963,138.97719930791595
29.783937550720438,76.81797297268795,83.76793602199902
22.276523889741405,52.337295803354124,35.067698412229646
75.5840975905814,72.02610962270643,346.2164000398261
22.810173617146344,53.18882163656877,60.996367418286894
94.77831444748887,41.98646756036348,914.6371164476718
62.577400255506255,40.5653637217111,451.41043469403246
14.802877456071041,42.84991272838226,-17.857687142860232
70.75327480825054,57.168814355431834,467.36944473828714
62.15630867792364,26.819358377242807,276.6416805694223
88.90621803771778,38.16671340103723,790.3677273349198
61.318278242602084,72.65988669723069,196.78980723197435
53.125634923213354,20.983058860342293,197.99998390705454
61.556008526254914,34.33395796663167,412.5936949430224
24.46910770705707,31.075391691957297,55.10340750391061
40.194366681098934,84.25776832800585,49.34319137576399
89.06681435058445,57.51366214654975,751.5230822592964
31.446780815483862,80.48694426880574,57.31161973838667
42.901019901597635,67.0786455564778,151.36863872856267
38.22345572345888,31.64431752813678,117.50699979958146
41.174240749559864,57.802638360557154,163.36718712421884
12.09965703056013,39.30566484315976,-7.918410862906988
54.50220159471892,49.444691247148896,290.9351055993538
71.53038102362241,40.20936527509583,516.6182083425771
31.95787143842124,59.27861497410824,47.54302417893431
51.82176129237966,69.47918038877188,218.90319249241566
91.99185560243443,36.298404045233056,814.533158910033
57.64537882542807,23.231755477922807,219.8338300331178
55.209091203618684,35.342784535180684,263.8733739164438
91.7099771850269,69.1463290039077,602.4961087182338
53.337091536800735,17.674131420873188,183.19477102629418
24.737847699885776,49.545615144102044,74.88875517956245
55.23410372683987,41.45182803994894,271.8022185358928
68.72824406635243,84.53687222751189,95.33831470430226
21.931351044123314,25.112126299991917,30.94339796988649
88.61673142276736,17.2907469060065,381.89276385106547
16.983432544895226,65.18907402690529,31.577517652330545
88.37378005884192,43.5585957328969,791.649377945489
44.782057510548285,55.09531615207445,203.1807097839426
30.716657068245006,80.84725636227643,18.58348548548851
93.4485919309764,19.8744105519805,601.8661082416604
74.9327956141154,71.30318309373753,374.06130037607716
49.614954820554445,33.3518445382761,235.3255157153656
28.639627578314858,35.361945678741556,53.651265511438666
34.312352249637655,65.64568635226377,84.58328352464291
34.247773172813496,47.861635579957046,136.1400528348083
84.87964127365237,45.47982344552264,718.2336360416643
46.11395253530622,87.78601230967656,-25.37595258389167
44.53858880625844,67.2398722525295,111.4902523081756
25.97999387469491,82.1063301203091,25.77746570806529
46.26600176949537,48.1482989187486,165.70320709909362
82.95239289436373,41.45480615742388,663.9490557963636
28.819083503192957,47.75437426453587,60.23282454702017
73.99170278153522,21.378914483562845,393.2140080394253
40.4773342431083,76.07484006985628,83.75813123833453
89.7278802854567,26.41850429352402,642.1434695807037
15.687316396637993,36.975626680830146,57.99597663905721
26.135331338798636,50.90277753473084,91.11243730971614
20.53555437843309,63.23636004299646,12.429998437485825
16.53223769892673,31.63456742401709,1.4536679493118676
72.12865900329851,42.20484884715121,527.7996556743092
15.168961987323048,39.70100981494784,5.091291725898785
91.5055865938215,47.96141072361652,860.2670845179877
48.81627910546624,70.50681294646884,171.97552374111572
49.96017074911739,29.225081515134292,221.70484366440184
68.67468898226028,86.5773154179139,58.488255223084295
67.01033687499165,32.87892958729002,405.2651982248667
30.612204582200885,69.34781779323404,60.40639642655146
74.40754094433898,27.367138215178233,483.54975489024486
41.65902063564774,33.69290028255019,166.9923123508127
36.23320248971513,30.29824829593644,124.1535446066168
61.60023248868614,40.508192171487266,421.86300365642643
83.62900823485458,23.739727991708296,523.0945606121991
71.4045495853571,76.25055588187851,214.7505911552392
71.30446092897179,19.5608182073807,318.78466338741464
87.15994004609587,59.09550208476335,671.9081645029929
81.52837829025249,85.25773498465139,149.64544471646315
58.57889967591258,45.39393861706321,354.6256103457468
17.422979836073516,51.40522014645023,0.9760667515233443
16.355965973561958,26.037079182403033,24.92011873547061
73.87989131009346,85.35037692335266,133.60994037222815
16.609033792424025,74.54862701355532,39.617422092636936
25.419856585400616,27.199186546008363,57.71681280479966
59.694518710077936,21.21234048072129,231.56640886275665
70.2676425799755,39.376731523464585,528.2916865972117
48.460477676956266,53.15905282264121,210.6719325692572
22.595927033662484,35.801457494218425,69.57999880521434
42.273667976865866,20.004521965525093,124.90291544367545
72.42233510760872,46.24751477813202,545.3058414628317
50.7626326589156,44.62558613729371,241.6481800380314
68.801388881326,60.997613809263555,396.54410242826845
20.91273969281663,54.34174679420333,51.97325136788916
93.79416884078532,40.0175304223626,842.2974114755533
70.98479801625305,58.53639802459977,436.5279626050967
43.50239020025195,75.65814999287934,124.49102291332743
32.035204671390005,49.72045145281894,141.7423433032625
52.63969362040195,47.24508981406922,292.80434670939525
20.269215745885703,36.54804310105574,17.690160774859574
19.00759098151732,57.73677344249017,17.888153749664035
88.85018598244126,52.70957670479793,799.7923584200759
75.3693924519273,58.729318031530866,498.9438820004523
19.493313637148496,23.880903243821766,6.740708437364393
25.900568825042953,81.0570558355489,19.489561236828784
88.10581782888012,58.817433927935305,692.0940190119073
31.89739714389097,54.9711486957202,63.172207634629814
68.3850817037164,46.461260863373255,464.9382448299875
24.646094834475512,61.598492396551684,62.56563679465475
85.34309233052151,65.1419802343551,576.3762773232351
17.7314816768944,72.31624647195434,-4.62598617680834
70.8371063020618,81.22910584032243,105.10863045345252
19.397859481216102,45.05998764100021,8.60574788562867
34.32102938449523,66.33373896385206,99.26452662085933
28.65228397731047,85.33582549009388,19.802509741132383
58.610751162707714,60.96268487757962,286.70130404712296
29.509939153642204,76.26736204381982,17.3658186097787
29.702275917345126,72.67357575726655,27.425875554985357
50.193420301570654,25.38112138327252,183.21324744669306
51.46274388838767,23.79569225011594,135.39563650184982
80.69909684985811,49.453752723171284,642.5215386396719
75.94837479313622,84.07233292392542,93.17935342613438
26.785233486867256,21.495436836632777,54.30861094545081
64.18646281860359,67.53465050087851,296.06574100954526
13.581256171838476,61.79724383710248,-11.194107721008859
43.41380306080398,59.357833441695526,146.68947569892933
58.30790777750239,43.24344595043747,352.5555325344507
48.12050349751339,21.587821485027437,202.37918764193665
12.734293752051745,25.26301511267091,56.053173380057146
45.1458006467803,83.09796543577937,24.89128073739938
18.734817644231168,48.98066768671621,25.47681311265191
84.86056584446605,85.17878847138529,147.52630963397777
14.05072643671832,26.603374468322897,30.41394397811461
22.599998613990543,25.01768403965245,4.324057051915503
88.54840844606828,81.94479922381385,201.0493604199933
57.73524956496443,42.92960390681113,387.14753178943704
34.310746102437435,16.713303518589242,13.46208887875217
69.61418115080194,15.143821659962729,282.7501013579151
15.412409543724014,63.87489420918735,25.43430587549356
53.79924092384329,56.851947635404834,259.02101865490704
35.92939940997788,61.884160850874714,119.26700744706183
47.01450490703141,67.45522794359763,178.95618600912965
22.026671489256685,32.42689432513957,27.014302654001632
22.131698528399415,84.06262658512314,34.35037114596389
76.04741187418482,22.444535234367862,408.32495735953216
12.793644734868899,82.55749673835976,53.39944953418101
31.628686581374694,59.62999418087936,94.40620742754922
15.56573620766111,56.88771505362152,6.195549005299526
67.00423355015712,80.83488848866646,148.5345382855684
24.70048899372237,72.58335023813552,21.433865569989003
89.78132314440141,77.26657793740961,365.0402706580428
66.22491439168631,44.50985575743527,427.6265824704053
